Rank,Title,Genre,Year,Metascore,Mean Lead Roles Exp.,Revenue^{1/3},Votes^{1/3},ln(Runtime),ln(Director Exp),Rating^2,Action,Adventure,Sci-Fi,Thriller,Comedy,Drama,Romance,Crime
448,Hunt for the Wilderpeople,"Adventure,Comedy,Drama",2016,1.2633873239926507,-0.6104857047493598,-1.0798436251943468,-0.7737442125794796,-0.7347226118427373,0.24239929083129033,1.3203508566795241,0,1,0,0,1,1,0,0
449,Big Hero 6,"Animation,Action,Adventure",2014,0.8503880308345332,-1.4152419312339843,1.3460659804610515,0.8497616789361196,-0.671503978173847,-0.7299932198989435,1.1838056186973331,1,1,0,0,0,0,0,0
450,Carrie,"Drama,Horror",2013,-0.38860984863981946,0.08197895524903816,-0.21254316746156915,-0.18375334169935964,-0.7985702969717113,-0.7299932198989435,-1.0800622441538863,0,0,0,0,0,1,0,0
451,Iron Man 2,"Action,Adventure,Sci-Fi",2010,-0.15261025254946656,1.204894620111305,1.7516101719454065,1.6364931013864803,0.5817218597528382,0.4076330896196196,0.15406318703546468,1,1,1,0,0,0,0,0
452,Demolition,"Comedy,Drama",2015,-0.6246094447301723,0.15683999957318928,-1.3666394104366415,-0.6950747197392246,-0.7347226118427373,0.055072659811062526,0.15406318703546468,0,0,0,0,1,1,0,0
453,Pandorum,"Action,Horror,Mystery",2009,-1.863607324204525,0.3814231325456427,-0.8301341883622149,-0.08514709250575558,-0.3047390471200417,-0.1611800651396621,-0.0859781230478768,1,0,0,0,0,0,0,0
454,Olympus Has Fallen,"Action,Thriller",2013,-1.096608636910878,-0.24241890348894998,0.5415485313938646,0.435336252877774,0.3176253496107333,0.9235016269696846,-0.4329943647987933,1,0,0,1,0,0,0,0
455,I Am Number Four,"Action,Adventure,Sci-Fi",2011,-1.3916081320238192,-0.6479162269114354,0.0821131075536181,0.37268053279522867,-0.2455990947139204,0.5554397592934142,-0.8713306701683731,1,1,1,0,0,0,0,0
456,Jagten,Drama,2012,0.9683878288797096,-1.1719435371804932,-1.5756671590526092,0.3176446203056492,0.09823169096841443,0.4076330896196196,1.8839261064404127,0,0,0,0,0,1,0,0
457,The Proposal,"Comedy,Drama,Romance",2009,-0.6836093437527605,0.032071592366270385,1.0173318450945017,0.5634896311865798,-0.3047390471200417,-0.1611800651396621,-0.2033896334147279,0,0,0,0,1,1,1,0
458,Get Hard,"Comedy,Crime",2015,-1.5096079300689955,0.1381247384921515,0.46457217364011255,-0.3307914088174855,-0.7985702969717113,-1.7023857306291776,-0.9765661720527359,0,0,0,0,1,0,0,1
459,Just Go with It,"Comedy,Romance",2011,-1.568607829091584,0.057025273807654535,0.577147221524581,0.2618376798221595,0.20886614569456943,1.1242529140526953,-0.5451875858160063,0,0,0,0,1,0,1,0
460,Revolutionary Road,"Drama,Romance",2008,0.5553885357215921,-0.6853467490735109,-0.45953031723465987,0.13185246900561265,0.3176253496107333,0.24239929083129033,0.5271708755345708,0,0,0,0,0,1,1,0
461,The Town,"Crime,Drama,Thriller",2010,0.8503880308345332,0.40013839362668047,0.48135209651019784,0.7915151967646917,0.633261409240836,-0.41695275143682026,0.9159334320825904,0,0,0,1,0,1,0,1
462,The Boy,"Horror,Mystery,Thriller",2016,-1.03760873788829,-1.11579775393738,-0.20355146908341523,-0.7878738164272692,-0.9940160482195343,-0.41695275143682026,-0.9765661720527359,0,0,0,1,0,0,0,0
463,Denial,"Biography,Drama",2016,0.20138914158606278,1.466908275245834,-1.1560184836875145,-1.6987249461225917,-0.2455990947139204,1.0274651705412963,-0.31906171399836736,0,0,0,0,0,1,0,0
465,Goosebumps,"Adventure,Comedy,Family",2015,0.024389444518298106,-0.5543399215062464,0.36479024637943847,-0.7084139228531419,-0.6089021214952275,-0.41695275143682026,-0.6556413770500084,0,1,0,0,1,0,0,0
466,Sherlock Holmes: A Game of Shadows,"Action,Adventure,Crime",2011,-0.6836093437527605,1.4294777530837586,1.1539032449017943,1.0296991696574398,0.835376997764085,0.6891471559868676,0.784606483450038,1,1,0,0,0,0,0,1
467,Salt,"Action,Crime,Mystery",2010,0.3193889396312392,0.9054504428147006,0.7011367398298518,0.6273631220290962,-0.7985702969717113,1.2998400133605421,-0.5451875858160063,1,0,0,0,0,0,0,1
468,Enemy,"Mystery,Thriller",2013,0.08338934354088633,-0.6666314879924732,-1.4886389151434283,-0.19693291078724226,-1.4037279199729997,0.5554397592934142,0.03317281710218842,0,0,0,1,0,0,0,0
469,District 9,"Action,Sci-Fi,Thriller",2009,1.2633873239926507,-1.5649640198822867,0.6803534079169123,1.6368318535806052,-0.07138098816009314,0.5554397592934142,1.4586355244449267,1,0,1,1,0,0,0,0
470,The Other Guys,"Action,Comedy,Crime",2010,0.260389040608651,0.4749994379508316,0.7081752564781453,0.3581734544291905,-0.3644291465161256,0.24239929083129033,-0.2033896334147279,1,0,0,0,1,0,0,1
471,American Gangster,"Biography,Crime,Drama",2007,0.9683878288797096,0.13188631813180565,0.7899006083600021,0.9586823338002798,2.095819300646434,1.8408727384857708,1.1838056186973331,0,0,0,0,0,1,0,1
472,Marie Antoinette,"Biography,Drama,History",2006,0.3193889396312392,1.130033575787154,-0.6395927752255939,-0.43089911557407257,0.529764981435487,0.4076330896196196,-0.5451875858160063,0,0,0,0,0,1,0,0
473,2012,"Action,Adventure,Sci-Fi",2009,-0.6246094447301723,0.63095994695948,1.0307485586362533,0.8053424205342055,2.1365600052140756,1.380025600349853,-1.1818188864718244,1,1,1,0,0,0,0,0
474,Harry Potter and the Half-Blood Prince,"Adventure,Family,Fantasy",2009,1.086387626924886,0.40013839362668047,1.710133330769657,1.0068859298469033,1.9302194152782968,0.6891471559868676,0.784606483450038,0,1,0,0,0,0,0,0
475,Argo,"Biography,Drama,History",2012,1.5583868191055918,2.5523934179460253,0.8321338670338074,1.4271987354992473,0.37132139026787947,-0.41695275143682026,1.0489998104983562,0,0,0,0,0,1,0,0
476,Eddie the Eagle,"Biography,Comedy,Drama",2016,-0.3296099496172312,-0.9286451431270021,-0.6446224467424642,-0.7237777723401396,-0.42467972452665154,-0.7299932198989435,0.6550189646006985,0,0,0,0,1,1,0,0
477,The Lives of Others,"Drama,Thriller",2006,1.7353865161733564,-1.1407514353787636,-0.7937962579046184,0.7236847041843397,1.2214567040527415,-1.1335725758698958,2.176150310020131,0,0,0,1,0,1,0,0
481,Forgetting Sarah Marshall,"Comedy,Drama,Romance",2008,0.4373887376764157,0.6060062655180961,0.1782651653753219,0.49233640751269625,-0.1289297094574005,0.055072659811062526,0.40106221625165644,0,0,0,0,1,1,1,0
482,The Giver,"Drama,Romance,Sci-Fi",2014,-0.7426092427753488,0.8493046595715872,-0.05567172346324574,-0.3421899916003747,-0.9940160482195343,1.2998400133605421,-0.4329943647987933,0,0,1,0,0,1,1,0
483,Triple 9,"Action,Crime,Drama",2016,-0.44760974766240763,-0.39214099213725223,-0.7455139175767099,-0.8253825275057585,0.09823169096841443,-0.1611800651396621,-0.6556413770500084,1,0,0,0,0,1,0,1
486,Moonrise Kingdom,"Adventure,Comedy,Drama",2012,1.4403870210604155,1.0926030536250784,-0.04949511931289053,0.6212766746883912,-1.1956024511902696,0.6891471559868676,1.1838056186973331,0,1,0,0,1,1,0,0
487,Hairspray,"Comedy,Drama,Family",2007,1.2633873239926507,0.5311452211939449,0.7050858304154912,-0.26521666158056323,0.20886614569456943,0.4076330896196196,-0.2033896334147279,0,0,0,0,1,1,0,0
488,Safe Haven,"Drama,Romance,Thriller",2013,-1.5096079300689955,-1.190658798261531,0.2741806294587517,-0.4232261366700628,0.09823169096841443,1.783604956320806,-0.2033896334147279,0,0,0,1,0,1,1,0
489,Focus,"Comedy,Crime,Drama",2015,-0.21161015157205476,-0.34847204961483086,0.06598594091391538,0.17236987357710196,-0.4855014065750636,-0.41695275143682026,-0.31906171399836736,0,0,0,0,1,1,0,1
490,Ratatouille,"Animation,Comedy,Family",2007,2.148385809331474,-1.190658798261531,1.2623295763301885,1.492569417060054,-0.1289297094574005,0.055072659811062526,1.4586355244449267,0,0,0,0,1,0,0,0
491,Stake Land,"Drama,Horror,Sci-Fi",2010,0.37838883865382744,-1.28423510366672,-1.898961726787738,-1.0078529569908425,-0.9282037850030305,-0.41695275143682026,-0.4329943647987933,0,0,1,0,0,1,0,0
492,The Book of Eli,"Action,Adventure,Drama",2010,-0.38860984863981946,0.8305893984905495,0.5053939154501875,0.5618733467174186,0.26347617245303195,-0.1611800651396621,0.03317281710218842,1,1,0,0,0,1,0,0
493,Cloverfield,"Action,Horror,Sci-Fi",2008,0.260389040608651,-0.7040620101545487,0.3648908809265809,0.8677572624085423,-1.8413956654134378,-0.1611800651396621,0.15406318703546468,1,0,1,0,0,0,0,0
494,Point Break,"Action,Crime,Sport",2015,-1.5096079300689955,-0.25489574420964195,-0.33323984117241345,-0.8787004215601856,0.04219081585673559,-1.1335725758698958,-1.6645106513133257,1,0,0,0,0,0,0,1
495,Under the Skin,"Drama,Horror,Sci-Fi",2013,1.086387626924886,-1.0035061874511533,-1.2792351462513993,-0.3343377650362217,-0.3047390471200417,-0.41695275143682026,-0.6556413770500084,0,0,1,0,0,1,0,0
496,I Am Legend,"Drama,Horror,Sci-Fi",2007,0.3193889396312392,-0.5730551825872843,1.5105170159518118,1.6603302239937208,-0.7347226118427373,0.055072659811062526,0.40106221625165644,0,0,1,0,0,1,0,0
497,Men in Black 3,"Action,Adventure,Comedy",2012,-0.09361035352687833,0.08197895524903816,1.108606200322512,0.7248445410636584,-0.42467972452665154,0.811212445590572,-0.0859781230478768,1,1,0,0,1,0,0,0
498,Super 8,"Mystery,Sci-Fi,Thriller",2011,0.7323882327893567,-0.8912146209649265,0.7667891404979089,0.8090680947043598,-0.07138098816009314,-0.1611800651396621,0.2766929867519538,0,0,1,1,0,0,0,0
499,Law Abiding Citizen,"Crime,Drama,Thriller",2009,-1.5096079300689955,0.6621520487612094,0.2956009925527501,0.5006032047407029,-0.2455990947139204,0.5554397592934142,0.6550189646006985,0,0,0,1,0,1,0,1
500,Up,"Animation,Adventure,Comedy",2009,1.6763866171507682,0.41885365470771824,1.672471904432675,2.0371962919690993,-1.0605103159446678,-0.41695275143682026,1.8839261064404127,0,1,0,0,1,0,0,0
501,Maze Runner: The Scorch Trials,"Action,Sci-Fi,Thriller",2015,-0.9786088388657016,-1.5649640198822867,0.3814813356269484,0.1295875792232112,0.9340964743617057,-1.1335725758698958,-0.6556413770500084,1,0,1,1,0,0,0,0
502,Carol,"Drama,Romance",2015,2.0893859103088857,0.007117910924887027,-1.6979611227531515,-0.4878140642238517,0.26347617245303195,0.6891471559868676,0.40106221625165644,0,0,0,0,0,1,1,0
507,Savages,"Crime,Drama,Thriller",2012,-0.034610454504290115,-1.2655198425856822,-0.023446027062958615,-0.2250448778439981,0.9340964743617057,1.8958941376999188,-0.4329943647987933,0,0,0,1,0,1,0,1
508,(500) Days of Summer,"Comedy,Drama,Romance",2009,0.9683878288797096,0.15683999957318928,-0.26401479049720156,1.172025511559338,-1.127700871382861,-0.41695275143682026,1.0489998104983562,0,0,0,0,1,1,1,0
509,Movie 43,"Comedy,Romance",2013,-2.453606314430407,0.8305893984905495,-0.892350739399448,-0.4338549855510038,-1.1956024511902696,-1.1335725758698958,-2.4994369472553815,0,0,0,0,1,0,1,0
510,Gravity,"Drama,Sci-Fi,Thriller",2013,2.148385809331474,1.036457270381965,1.5906161167736999,1.803275940915213,-1.4037279199729997,0.4076330896196196,1.1838056186973331,0,0,1,1,0,1,0,0
511,The Boy in the Striped Pyjamas,"Drama,War",2008,-0.270610050594643,-0.5356246604252086,-0.883667069076896,0.03678885291077735,-1.1956024511902696,0.055072659811062526,1.1838056186973331,0,0,0,0,0,1,0,0
512,Shooter,"Action,Crime,Drama",2007,-0.38860984863981946,1.8037829747045142,-0.028171609928141255,0.6799140867903257,0.5817218597528382,0.9235016269696846,0.40106221625165644,1,0,0,0,0,1,0,1
513,The Happening,"Sci-Fi,Thriller",2008,-1.5096079300689955,0.9990267482198895,0.1973649335523472,0.19822971375156165,-1.4037279199729997,0.9235016269696846,-1.9332525528196747,0,0,1,1,0,0,0,0
514,Bone Tomahawk,"Adventure,Drama,Horror",2015,0.7323882327893567,1.2423251422733808,0.21465916979062377,-0.8404812006392364,0.9828924465001496,-1.7023857306291776,0.2766929867519538,0,1,0,0,0,1,0,0
516,Easy A,"Comedy,Drama,Romance",2010,0.7323882327893567,-0.9660756652890776,0.12400939880191926,0.793120615855279,-1.3336000152441327,-0.41695275143682026,0.2766929867519538,0,0,0,0,1,1,1,0
517,Exodus: Gods and Kings,"Action,Adventure,Drama",2014,-0.44760974766240763,2.1968034574063076,0.20315918753131407,-0.011589043967126275,1.8031530964804268,1.8408727384857708,-0.9765661720527359,1,1,0,0,0,1,0,0
518,Chappie,"Action,Crime,Drama",2015,-1.096608636910878,-1.4901029755581356,-0.2792251326749495,0.2987439478442591,0.37132139026787947,0.5554397592934142,0.03317281710218842,1,0,0,0,0,1,0,1
519,The Hobbit: The Desolation of Smaug,"Adventure,Fantasy",2013,0.37838883865382744,-0.14260417772341524,1.5196158843269554,1.5198395936556994,2.2572527059925855,1.1242529140526953,1.3203508566795241,0,1,0,0,0,0,0,0
520,Half of a Yellow Sun,"Drama,Romance",2013,-0.5066096466849959,-0.5169093993441709,-1.8446011197767924,-2.188781748773855,-0.1289297094574005,-1.7023857306291776,-0.7643557385007963,0,0,0,0,0,1,1,0
521,Anthropoid,"Biography,History,Thriller",2016,-0.034610454504290115,-1.0783672317753044,-1.2461677362237558,-1.2314843611845914,0.37132139026787947,-0.41695275143682026,0.40106221625165644,0,0,0,1,0,0,0,0
522,The Counselor,"Crime,Drama,Thriller",2013,-0.6836093437527605,-0.09269681484064772,-0.6104238705901707,-0.42172346971805075,0.20886614569456943,1.8408727384857708,-1.6645106513133257,0,0,0,1,0,1,0,1
523,Viking,"Action,Drama,History",2016,-0.15261025254946656,-1.9018387193409667,-0.4555981080961784,-2.126283811482693,1.0313201436413102,-0.7299932198989435,-2.1863395862771102,1,0,0,0,0,1,0,0
525,Trust,"Crime,Drama,Thriller",2010,0.024389444518298106,0.30656208822149156,-1.831659480779792,-1.0086404919149217,-0.42467972452665154,-0.7299932198989435,0.15406318703546468,0,0,0,1,0,1,0,1
526,Birth of the Dragon,"Action,Biography,Drama",2016,0.08338934354088633,-1.11579775393738,0.4893863115124123,-2.3427371946399362,-0.6089021214952275,-1.7023857306291776,-2.7847034317022503,1,0,0,0,0,1,0,0
528,The Green Inferno,"Adventure,Horror",2013,-1.2736083339786428,-1.6772555863685135,-0.969057345263803,-1.1823728878127622,-0.7985702969717113,-0.1611800651396621,-1.5714511579114503,0,1,0,0,0,0,0,0
529,Godzilla,"Action,Adventure,Sci-Fi",2014,0.14238924256347454,-0.4794788771820953,1.231112358201085,0.8841862475721876,0.529764981435487,-0.7299932198989435,-0.5451875858160063,1,1,1,0,0,0,0,0
530,The Bourne Legacy,"Action,Adventure,Mystery",2012,0.08338934354088633,0.8493046595715872,0.6606874084543379,0.5803214782764159,1.1270926590925054,-0.7299932198989435,-0.2033896334147279,1,1,0,0,0,0,0,0
531,A Good Year,"Comedy,Drama,Romance",2006,-0.7426092427753488,0.5498604822749827,-0.9556785538043504,-0.5208709236723896,0.20886614569456943,1.8408727384857708,0.03317281710218842,0,0,0,0,1,1,1,0
532,Friend Request,"Horror,Thriller",2016,-0.034610454504290115,-1.5836792809633244,0.1917742139591724,-1.5279960442593816,-1.3336000152441327,-0.7299932198989435,-1.5714511579114503,0,0,0,1,0,0,0,0
534,Lucy,"Action,Sci-Fi,Thriller",2014,0.08338934354088633,1.3795703902009913,0.7636046985858617,1.012775534332349,-1.5463257753555228,1.2998400133605421,-0.5451875858160063,1,0,1,1,0,0,0,0
535,A Quiet Passion,"Biography,Drama",2016,1.0273877279022978,-0.04902787231822632,-1.4759329305950024,-2.241925540675985,0.633261409240836,0.4076330896196196,0.40106221625165644,0,0,0,0,0,1,0,0
536,Need for Speed,"Action,Crime,Drama",2014,-1.2146084349560544,-0.40461783285794417,-0.07835119652935757,0.028802875167967163,0.9828924465001496,-1.1335725758698958,-0.4329943647987933,1,0,0,0,0,1,0,1
537,Jack Reacher,"Action,Crime,Mystery",2012,-0.565609545707584,1.5979151028130985,0.1274801293429405,0.6049853808064108,0.8849265830824906,-0.7299932198989435,0.15406318703546468,1,0,0,0,0,0,0,1
538,The Do-Over,"Action,Adventure,Comedy",2016,-2.217606718340054,0.36270787146460487,-1.5945985322179195,-1.2174229198918953,-0.3047390471200417,0.6891471559868676,-1.2818360990065498,1,1,0,0,1,0,0,0
541,The Ghost Writer,"Mystery,Thriller",2010,1.0273877279022978,0.9054504428147006,-0.6526854824277176,-0.007121054763787842,0.7854418086828499,1.783604956320806,0.40106221625165644,0,0,0,1,0,0,0,0
542,Limitless,"Mystery,Sci-Fi,Thriller",2011,-0.034610454504290115,1.392047230921683,0.3569147801623859,1.3168437161380033,-0.4855014065750636,-0.1611800651396621,0.6550189646006985,0,0,1,1,0,0,0,0
546,Midnight Special,"Drama,Mystery,Sci-Fi",2016,0.9683878288797096,0.9803114871388517,-1.1832291597572275,-0.7427830277052551,-0.07138098816009314,-0.1611800651396621,-0.2033896334147279,0,0,1,0,0,1,0,0
547,Don't Think Twice,"Comedy,Drama",2016,1.381387122037827,-0.7664462137580079,-1.131061970536995,-1.607483502715966,-1.3336000152441327,-0.7299932198989435,-0.0859781230478768,0,0,0,0,1,1,0,0
548,Alice in Wonderland,"Adventure,Family,Fantasy",2010,-0.38860984863981946,0.2067473624559568,1.8394570390497293,0.9102918024142277,-0.3047390471200417,1.6615396667171016,-0.4329943647987933,0,1,0,0,0,0,0,0
549,Chuck,"Biography,Drama,Sport",2016,0.49638863669900385,2.084511890920081,-1.782516299751627,-2.390597836342645,-0.9282037850030305,0.24239929083129033,-0.0859781230478768,0,0,0,0,0,1,0,0
551,The Break-Up,"Comedy,Drama,Romance",2006,-0.8606090408205251,0.5872910044370583,0.7040028933888058,-0.23757931640160146,-0.42467972452665154,0.055072659811062526,-1.1818188864718244,0,0,0,0,1,1,1,0
552,Loving,"Biography,Drama,Romance",2016,1.1453875259474744,-1.0596519706942666,-0.9440547176071107,-1.3981190798351162,0.529764981435487,-0.1611800651396621,0.2766929867519538,0,0,0,0,0,1,1,0
553,Fantastic Four,"Action,Adventure,Sci-Fi",2015,-1.9226072232271132,-0.6666314879924732,0.09519853646838457,-0.11973989142710044,-0.7985702969717113,-1.1335725758698958,-2.4994369472553815,1,1,1,0,0,0,0,0
556,The Boy Next Door,"Mystery,Thriller",2015,-1.7456075261593484,-0.34847204961483086,-0.2104603561008286,-1.1106251665996605,-1.4037279199729997,0.811212445590572,-2.267223071196497,0,0,0,1,0,0,0,0
557,The Gift,"Mystery,Thriller",2015,1.0273877279022978,-0.011597350156150755,-0.07533722480073636,-0.3173789855729975,-0.3047390471200417,-1.7023857306291776,0.2766929867519538,0,0,0,1,0,0,0,0
558,Dracula Untold,"Action,Drama,Fantasy",2014,-1.1556085359334662,-0.5543399215062464,0.09302870794184709,0.061853254131657424,-1.3336000152441327,-1.1335725758698958,-0.6556413770500084,1,0,0,0,0,1,0,0
559,In the Heart of the Sea,"Action,Adventure,Biography",2015,-0.7426092427753488,-0.7165388508752409,-0.41203536822227366,-0.37229113669395764,0.47738396064428645,1.9488387551091348,0.03317281710218842,1,1,0,0,0,0,0,0
560,Idiocracy,"Adventure,Comedy,Sci-Fi",2006,0.37838883865382744,0.5311452211939449,-1.6247245030783726,-0.16791415685106553,-1.9173331127876108,-0.41695275143682026,-0.31906171399836736,0,1,1,0,1,0,0,0
561,The Expendables,"Action,Adventure,Thriller",2010,-0.8606090408205251,2.140657674163194,0.5767219868314235,0.7453218902312587,-0.6089021214952275,0.4076330896196196,-0.4329943647987933,1,1,0,1,0,0,0,0
562,Evil Dead,"Fantasy,Horror",2013,-0.15261025254946656,-1.0035061874511533,0.07108464168029324,-0.04005045436329561,-1.4037279199729997,-1.1335725758698958,-0.4329943647987933,0,0,0,0,0,0,0,0
563,Sinister,"Horror,Mystery",2012,-0.38860984863981946,-0.4919557179027875,-0.012787203724588326,0.19981078305994973,-0.1869992407394412,0.055072659811062526,-0.0859781230478768,0,0,0,0,0,0,0,0
564,Wreck-It Ralph,"Animation,Adventure,Comedy",2012,0.7323882327893567,1.2797556644354562,1.1685890488423512,0.7752831096771681,-0.7347226118427373,-1.1335725758698958,1.1838056186973331,0,1,0,0,1,0,0,0
565,Snow White and the Huntsman,"Action,Adventure,Drama",2012,-0.15261025254946656,0.1381247384921515,0.9611602621285966,0.5545249803424501,0.7351149670600102,-1.1335725758698958,-0.8713306701683731,1,1,0,0,0,1,0,0
566,Pan,"Adventure,Family,Fantasy",2015,-1.3916081320238192,-0.5356246604252086,-0.21794572039223495,-0.833453189384987,-0.1289297094574005,0.055072659811062526,-1.1818188864718244,0,1,0,0,0,0,0,0
567,Transformers: Dark of the Moon,"Action,Adventure,Sci-Fi",2011,-1.03760873788829,-0.6853467490735109,1.9087273880976983,0.9606529923251415,1.97202177428473,1.0274651705412963,-0.6556413770500084,1,1,1,0,0,0,0,0
568,Juno,"Comedy,Drama",2007,1.2633873239926507,0.3439926103835671,0.883977732648806,1.2797389269073696,-1.0605103159446678,0.055072659811062526,0.784606483450038,0,0,0,0,1,1,0,0
569,A Hologram for the King,"Comedy,Drama",2016,-0.09361035352687833,0.23170104389734042,-1.1465877871643175,-1.1811636241187593,-0.9282037850030305,0.811212445590572,-0.8713306701683731,0,0,0,0,1,1,0,0
570,Money Monster,"Crime,Drama,Thriller",2016,-0.270610050594643,0.35646945110425876,-0.1177714516852945,-0.5833843068104109,-0.9282037850030305,-0.41695275143682026,-0.4329943647987933,0,0,0,1,0,1,0,1
571,The Other Woman,"Comedy,Romance",2014,-1.2146084349560544,-0.10517365556133966,0.4033209394588631,-0.20261043530207984,-0.2455990947139204,0.24239929083129033,-0.9765661720527359,0,0,0,0,1,0,1,0
572,Enchanted,"Animation,Comedy,Family",2007,0.9093879298571214,1.8786440190286653,0.7721788638485122,0.07361358645312174,-0.3644291465161256,0.055072659811062526,0.2766929867519538,0,0,0,0,1,0,0,0
573,The Intern,"Comedy,Drama",2015,-0.5066096466849959,1.3296630273182228,0.3160084891959241,0.13091528033035268,0.4245718154928289,0.055072659811062526,0.2766929867519538,0,0,0,0,1,1,0,0
574,Little Miss Sunshine,"Comedy,Drama",2006,1.2043874249700626,0.8867351817336628,0.14235299818925584,1.0878664902665018,-0.7347226118427373,-1.1335725758698958,1.1838056186973331,0,0,0,0,1,1,0,0
575,Bleed for This,"Biography,Drama,Sport",2016,0.14238924256347454,0.26913156605941596,-1.1021436737160755,-1.5567966333332317,0.20886614569456943,-0.7299932198989435,-0.0859781230478768,0,0,0,0,0,1,0,0
576,Clash of the Titans,"Action,Adventure,Fantasy",2010,-1.2146084349560544,0.7307746727250138,1.0125831333411581,0.547241998250991,-0.42467972452665154,0.24239929083129033,-1.1818188864718244,1,1,0,0,0,0,0,0
577,The Finest Hours,"Action,Drama,History",2016,-0.09361035352687833,0.21298578281630262,-0.35787412990641004,-0.8805263213380642,0.20886614569456943,-0.1611800651396621,-0.0859781230478768,1,0,0,0,0,1,0,0
578,Tron,"Action,Adventure,Sci-Fi",2010,-0.6246094447301723,0.5685757433560205,1.0670547469010283,0.7061773331847135,0.633261409240836,-1.1335725758698958,-0.0859781230478768,1,1,1,0,0,0,0,0
579,The Hunger Games: Catching Fire,"Action,Adventure,Mystery",2013,0.9683878288797096,0.08197895524903816,2.1628694622245415,1.552818280759008,1.6297198519437748,0.055072659811062526,0.9159334320825904,1,1,0,0,0,0,0,0
580,All Good Things,"Crime,Drama,Mystery",2010,-0.15261025254946656,0.4937146990318694,-1.583593242174473,-0.8843463529954659,-0.7347226118427373,-0.7299932198989435,-0.6556413770500084,0,0,0,0,0,1,0,1
581,Kickboxer: Vengeance,Action,2016,-1.332608233001231,-0.5543399215062464,0.8002694737434226,-1.7650997385809015,-1.474630734359638,1.0274651705412963,-2.0193543270886987,1,0,0,0,0,0,0,0
583,Sex Tape,"Comedy,Romance",2014,-1.3916081320238192,0.11940947741111373,-0.1573930458222004,-0.37663014034101494,-1.1956024511902696,0.055072659811062526,-1.8454113487674377,0,0,0,0,1,0,1,0
584,What to Expect When You're Expecting,"Comedy,Drama,Romance",2012,-1.096608636910878,0.11940947741111373,-0.11635816764957001,-0.6793196771644054,-0.1869992407394412,0.055072659811062526,-1.2818360990065498,0,0,0,0,1,1,1,0
585,Moneyball,"Biography,Drama,Sport",2011,1.61738671812818,1.560484580651023,0.31956733433575935,0.802976274246765,1.0313201436413102,-0.41695275143682026,0.9159334320825904,0,0,0,0,0,1,0,0
586,Ghost Rider,"Action,Fantasy,Thriller",2007,-1.4506080310464073,1.111318314706116,0.6815338301606451,0.3090722102045622,0.04219081585673559,-0.1611800651396621,-1.7558307149319876,1,0,0,1,0,0,0,0
587,Unbroken,"Biography,Drama,Sport",2014,-0.034610454504290115,-1.0035061874511533,0.6799597070276326,-0.17814999890238192,1.2214567040527415,-0.7299932198989435,0.40106221625165644,0,0,0,0,0,1,0,0
588,Immortals,"Action,Drama,Fantasy",2011,-0.801609141797937,1.897359280109703,0.39931675302314745,0.025602301123972968,-0.1869992407394412,-0.1611800651396621,-0.9765661720527359,1,0,0,0,0,1,0,0
589,Sunshine,"Adventure,Sci-Fi,Thriller",2007,0.260389040608651,0.3814231325456427,-1.1855748851534034,0.3579638909207383,-0.3644291465161256,1.1242529140526953,0.5271708755345708,0,1,1,1,0,0,0,0
590,Brave,"Animation,Adventure,Comedy",2012,0.5553885357215921,0.007117910924887027,1.4197333608740237,0.7890375158488673,-1.2642302648746795,-1.1335725758698958,0.40106221625165644,0,1,0,0,1,0,0,0
591,Män som hatar kvinnor,"Drama,Mystery,Thriller",2009,0.9683878288797096,-0.6167241251097056,-0.8392643121796575,0.2618655566863916,1.8881429404842534,-0.41695275143682026,1.1838056186973331,0,0,0,1,0,1,0,0
592,Adoration,"Drama,Romance",2013,-1.332608233001231,0.23170104389734042,-1.667669728420884,-1.2080551672800774,-0.07138098816009314,0.6891471559868676,-0.7643557385007963,0,0,0,0,0,1,1,0
593,The Drop,"Crime,Drama,Mystery",2014,0.5553885357215921,-0.7414925323166243,-0.8149575693220223,-0.16216001702494653,-0.42467972452665154,-1.1335725758698958,0.2766929867519538,0,0,0,0,0,1,0,1
594,She's the Man,"Comedy,Romance,Sport",2006,-0.8606090408205251,-1.3902882497926008,-1.306827203141188,-0.11234936727956737,-0.4855014065750636,0.4076330896196196,-0.5451875858160063,0,0,0,0,1,0,1,0
595,Daddy's Home,"Comedy,Family",2015,-1.03760873788829,0.7557283541663983,0.9298275215427,-0.5871079880017862,-1.0605103159446678,-0.41695275143682026,-0.8713306701683731,0,0,0,0,1,0,0,0
596,Let Me In,"Drama,Horror,Mystery",2010,1.1453875259474744,0.6060062655180961,-0.7629756204747293,-0.3135335869714947,0.15378735760971712,-0.1611800651396621,0.40106221625165644,0,0,0,0,0,1,0,0
597,Never Back Down,"Action,Drama,Sport",2008,-1.2146084349560544,-0.32975678853379303,-0.4151019945727985,-0.429573260418391,-0.1869992407394412,-0.41695275143682026,-0.31906171399836736,1,0,0,0,0,1,0,0
598,Grimsby,"Action,Adventure,Comedy",2016,-0.9196089398431134,0.057025273807654535,-0.9858721430782827,-0.6409139817941703,-1.9941800122805722,0.24239929083129033,-0.7643557385007963,1,1,0,0,1,0,0,0
599,Moon,"Drama,Mystery,Sci-Fi",2009,0.4373887376764157,0.805635717049165,-1.0918206378927986,0.7195602322211058,-0.9940160482195343,-0.7299932198989435,1.3203508566795241,0,0,1,0,0,1,0,0
